"Operational State,""WDM Connection Type"",""Name"",""Shape"",""Implementation State"",""Working State"",""From NE/Port #1"",""To NE/Port #1"",""Alarm Status"",""Direction"",""Flex Grid Capable"",""Band"",""NPA Name"",""Protection"",""Commissioned Status"",""Service State"",""Administrative State"",""OLC State"",""Client Signal Type"",""RX Frequency"",""TX Frequency"",""ASAP Name"",""Inter Shelf"",""Span Type"",""Cluster"",""Grid Type"",""A-Z Span Loss C"",""Z-A Span Loss C"",""A-Z Span Loss L"",""Z-A Span Loss L"",""Last Calculated Span Loss Date"",""Definition Time"",""SRG Present"",""Link Type"",""Latency (microsec.)"",""3Ê³áµˆ Party Network Name"",""3Ê³áµˆ Party Network Description"",""From NE/Port #2"",""Access Control Domain"",""OTDR Summary"",""OTDR Scan Status"",""OTDR Supported"",""Dark Fiber Associated"",""To NE/Port #2"",""Fiber Route Associated"",""Latest Note"",""ASAP"",""% Low Utilization Threshold"",""% High Utilization Threshold"",""Repeater"",""% Utilization"",""ASELL Status"",""Utilization Profile"",""Audit State"",""Allocation Cost"",""Subsea"""
"Up,""OTS"",""A32-R-0000941775-01/A32-R-0000941875-01/SFRW10563/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000941775-01/IROADM-4-15-LINEOUT"",""A32-R-0000941875-01/AHPLG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""Not In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""8.18"",""7.88"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Aug 25 2022 23:09:59 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""91"",""Intrusion OK"",""Att A-B 8.2 B-A 8.7"",""A32-R-0000941875-01/AHPLG-2-2-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000941775-01/IROADM-4-15-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""6.82"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000941775-02/A32-R-0000771882-01/SFRW11911/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000941775-02/IROADM-1-16-LINEOUT"",""A32-R-0000771882-01/A2325A-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""20.11"",""17.17"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Jul 04 2024 23:10:55 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""358"","""","""",""A32-R-0000771882-01/A2325A-2-2-LINE"",""unknown unknown"",""OTDR Scan - Not applicable"",""Not Meaningful"",""False"",""False"",""A32-R-0000941775-02/IROADM-1-16-LINEIN"",""False"","" "",""Not Set"",""50"",""80"",""False"",""9.09"",""NA"",""DEFAULT"",""N/A"",""20"","""""
"Up,""OTS"",""A32-R-0000941874-01/A32-R-0000940052-01/SFRW23063/OTDR-P4"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000940052-01/IROADM-6-7-LINEOUT"",""A32-R-0000941874-01/AHPHG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""7.38"",""9.28"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Mon Jul 05 2021 23:43:56 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""116"",""Intrusion OK"",""Att A-B 7.5 B-A 7.8"",""A32-R-0000941874-01/AHPHG-2-2-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000940052-01/IROADM-6-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""3.13"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000941874-01/A32-R-0000941775-01/SFRW10883/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000941775-01/IROADM-3-13-LINEOUT"",""A32-R-0000941874-01/AHPLG-1-2-LINE"",""Minor"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""Not In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""8.52"",""8.22"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Aug 25 2022 23:10:10 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""94"",""Intrusion OK"",""Att A-B 8.5 B-A 9"",""A32-R-0000941874-01/AHPLG-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000941775-01/IROADM-3-13-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""4.17"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000990004-01/A32-R-0000741144-01/SFRW43107/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000990004-01/IROADM-1-2-LINEOUT"",""A32-R-0000741144-01/IROADM-4-2-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""4.55"",""4.66"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Sep 27 2022 12:13:02 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""93"",""Intrusion OK"",""Att A-B 4.5 B-A 4.9"",""A32-R-0000741144-01/IROADM-4-2-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000990004-01/IROADM-1-2-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""1.04"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-3410000001-01/A32-R-0000341744-01/SFRW36227/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000341744-01/IROADM-4-3-LINEOUT"",""A32-R-3410000001-01/IROADM-2-2-LINEIN"",""Major"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""9.79"",""10.42"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Fri Jun 03 2022 00:18:26 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""69"",""Intrusion OK"",""Att A-B 8 B-A 8"",""A32-R-3410000001-01/IROADM-2-2-LINEOUT"",""unknown unknown"",""Fibercut Detected"",""Success"",""True"",""False"",""A32-R-0000341744-01/IROADM-4-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""1.04"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-3410000001-01/A32-R-0000341746-01/SFRW12801/OTDR-P6"",""Four Ended"",""Implemented"",""Normal"",""A32-R-3410000001-01/IROADM-1-7-LINEOUT"",""A32-R-0000341746-01/IROADM-3-3-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""2.85"",""2.41"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Fri Dec 10 2021 02:47:21 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""24"",""Intrusion OK"",""Att A-B 2,90 B-A 2.4"",""A32-R-0000341746-01/IROADM-3-3-LINEOUT"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-3410000001-01/IROADM-1-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""2.08"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-5910000117-01/A32-R-0000593516-01/SFRW29359/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000593516-01/IROADM-3-3-LINEOUT"",""A32-R-5910000117-01/AHPHG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""6.12"",""4.73"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Apr 27 2021 00:01:22 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""24"",""Intrusion OK"",""Att A-B 4.9 B-A 5.8"",""A32-R-5910000117-01/AHPHG-2-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000593516-01/IROADM-3-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""1.04"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-6910000001-01/A32-R-0000690133-01/SFRW29049/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000690133-01/IROADM-7-3-LINEOUT"",""A32-R-6910000001-01/AHPHG-3-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""11.02"",""9.23"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Oct 19 2021 01:15:26 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""127"",""Intrusion OK"",""Att A-B 9.7 B-A 8.8"",""A32-R-6910000001-01/AHPHG-3-2-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000690133-01/IROADM-7-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""2.27"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-9210000045-01/A32-R-0000923759-01/SFRW17197/OTDR-P6"",""Four Ended"",""Implemented"",""Normal"",""A32-R-9210000045-01/IROADM-1-3-LINEOUT"",""A32-R-0000923759-01/IROADM-5-3-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""Not In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""6.64"",""5.91"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Mon Mar 06 2023 23:34:55 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""28"",""Intrusion OK"",""Att A-B 6 B-A 6.5"",""A32-R-0000923759-01/IROADM-5-3-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-9210000045-01/IROADM-1-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""12.24"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-9310000035-01/A32-R-0000931917-01/SFRW10375/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000931917-01/IROADM-2-7-LINEOUT"",""A32-R-9310000035-01/IROADM-1-3-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""7.97"",""8.19"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Dec 13 2023 23:03:02 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""128"",""Intrusion OK"",""Att A-B 7.4 B-A 7.5"",""A32-R-9310000035-01/IROADM-1-3-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000931917-01/IROADM-2-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""8.33"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-9310000035-01/A32-R-0000932081-01/SFRW18499/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-9310000035-01/IROADM-5-7-LINEOUT"",""A32-R-0000932081-01/AHPHG-2-2-LINE"",""Major"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""11.15"",""11.04"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Jun 29 2021 00:36:52 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""127"",""Intrusion OK"",""Att A-B 11.8 B-A 10.2"",""A32-R-0000932081-01/AHPHG-2-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-9310000035-01/IROADM-5-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""7.95"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-U-0000200777-01/APL8-U-0000200424-01-01/SFRW43709/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""APL8-U-0000200424-01-01/IROADM-1-1-LINEOUT"",""A32-U-0000200777-01/PORT-1-3-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""19"",""18.69"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Oct 19 2022 12:06:44 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""405"",""Intrusion OK"",""Att A-B 18.7 B-A 18.9"",""A32-U-0000200777-01/PORT-1-2-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""APL8-U-0000200424-01-01/IROADM-1-1-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""0"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A4-R-0000010793-01/A32-R-0000690133-01/SFRW10369/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000690133-01/IROADM-4-6-LINEOUT"",""A4-R-0000010793-01/AHPHG-1-7-LINE"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""17.69"",""17.44"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Oct 19 2021 01:15:26 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""377"",""Intrusion OK"",""Att A-B 17.7 B-A 18.3"",""A4-R-0000010793-01/AHPHG-1-7-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000690133-01/IROADM-4-6-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""23.96"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A4-R-0000010854-01/A32-R-0000741144-01/SFRW10125/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000741144-01/IROADM-2-10-LINEOUT"",""A4-R-0000010854-01/AHPHG-1-8-LINE"",""Warning"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""20.48"",""19.89"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Jun 14 2022 00:21:12 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""456"",""Intrusion OK"",""Att A-B 22.5 B-A 22"",""A4-R-0000010854-01/AHPHG-1-8-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000741144-01/IROADM-2-10-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""23.96"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A4-R-0000301022-01/A32-R-0000133887-01/SFRW40091/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000133887-01/IROADM-2-7-LINEOUT"",""A4-R-0000301022-01/AHPHG-1-7-LINE"",""Minor"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""15.86"",""14.68"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Oct 27 2022 23:01:36 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""607"",""Intrusion OK"",""Att A-B 15.4 B-A 15"",""A4-R-0000301022-01/AHPHG-1-7-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000133887-01/IROADM-2-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""12.43"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A4-R-0000301022-01/A32-R-0000341744-01/SFRW11923/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000341744-01/IROADM-3-7-LINEOUT"",""A4-R-0000301022-01/AHPHG-1-8-LINE"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""17.63"",""17.01"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Oct 27 2022 23:01:36 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""607"",""Intrusion OK"",""Att A-B 18 B-A 17.4"",""A4-R-0000301022-01/AHPHG-1-8-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000341744-01/IROADM-3-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""12.43"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A4-R-0000640936-01/A32-R-0000641107-01/SFRW08547/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000641107-01/IROADM-1-17-LINEOUT"",""A4-R-0000640936-01/AHPHG-1-7-LINE"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""15.19"",""14.27"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Fri Feb 11 2022 00:55:18 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""331"",""Intrusion OK"",""Att A-B 15.1 B-A 14.8"",""A4-R-0000640936-01/AHPHG-1-7-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000641107-01/IROADM-1-17-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""24.29"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""APL8-N-0000770251-01/APL8-N-0000923747-01/SFRW44865/OTDR"",""Four Ended"",""Implemented"",""Normal"",""APL8-N-0000770251-01-01/PORT-1-1-LINE2OUT"",""APL8-N-0000923747-01-01/PORT-1-1-LINE2IN"",""Cleared"",""Bidirectional"",""No"",""C+L"","""",""Unprotected"",""Not Commissioned"",""Not In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""NA"",""NA"",""NA"",""NA"","""",""Fri Oct 13 2023 10:54:56 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""305"","""","""",""APL8-N-0000923747-01-01/PORT-1-1-LINE2OUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""APL8-N-0000770251-01-01/PORT-1-1-LINE2IN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""0"",""Disable"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""APL8-N-0000770251-02/APL8-N-0000940311-02/SFRW36065/OTDR"",""Four Ended"",""Implemented"",""Normal"",""APL8-N-0000770251-02-01/PORT-1-1-LINE1OUT"",""APL8-N-0000940311-02-01/PORT-1-1-LINE1IN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""-0.95"",""-1.56"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Jul 20 2022 14:59:25 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""329"","""","""",""APL8-N-0000940311-02-01/PORT-1-1-LINE1OUT"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""APL8-N-0000770251-02-01/PORT-1-1-LINE1IN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""26.56"",""Disable"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""APL8-N-0000770251-02/APL8-N-0000940311-02/SFRW43215/OTDR"",""Four Ended"",""Implemented"",""Normal"",""APL8-N-0000770251-02-01/PORT-1-1-LINE2OUT"",""APL8-N-0000940311-02-01/PORT-1-1-LINE2IN"",""Cleared"",""Bidirectional"",""No"",""C+L"","""",""Unprotected"",""Not Commissioned"",""Not In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""NA"",""NA"",""NA"",""NA"","""",""Mon Sep 19 2022 12:25:10 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""329"","""","""",""APL8-N-0000940311-02-01/PORT-1-1-LINE2OUT"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""APL8-N-0000770251-02-01/PORT-1-1-LINE2IN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""0"",""Disable"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""APL8-N-0000770251-03/APL8-N-0000782173-03/SFRW43207/OTDR"",""Four Ended"",""Implemented"",""Normal"",""APL8-N-0000770251-03-01/PORT-1-1-LINE2OUT"",""APL8-N-0000782173-03-01/PORT-1-1-LINE2IN"",""Cleared"",""Bidirectional"",""No"",""C+L"","""",""Unprotected"",""Not Commissioned"",""Not In Service"",""Maintenance"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""NA"",""NA"",""NA"",""NA"","""",""Thu Oct 19 2023 10:26:32 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""356"","""","""",""APL8-N-0000782173-03-01/PORT-1-1-LINE2OUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""APL8-N-0000770251-03-01/PORT-1-1-LINE2IN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""0"",""Disable"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""APL8-N-0000782173-01/APL8-N-0000940311-01/SFRW36049/OTDR"",""Four Ended"",""Implemented"",""Normal"",""APL8-N-0000940311-01-01/PORT-1-1-LINE1OUT"",""APL8-N-0000782173-01-01/PORT-1-1-LINE1IN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""-0.77"",""-1.88"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Jul 19 2022 16:20:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""350"",""Intrusion OK"",""Att A-B 17.46  B-A 16.72"",""APL8-N-0000782173-01-01/PORT-1-1-LINE1OUT"",""unknown unknown"",""Fibercut Detected"",""Success"",""True"",""False"",""APL8-N-0000940311-01-01/PORT-1-1-LINE1IN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""26.56"",""Disable"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""APL8-N-0000782173-01/APL8-N-0000940311-01/SFRW43267/OTDR"",""Four Ended"",""Implemented"",""Normal"",""APL8-N-0000940311-01-01/PORT-1-1-LINE2OUT"",""APL8-N-0000782173-01-01/PORT-1-1-LINE2IN"",""Cleared"",""Bidirectional"",""No"",""C+L"","""",""Unprotected"",""Not Commissioned"",""Not In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""NA"",""NA"",""NA"",""NA"","""",""Wed Oct 19 2022 10:49:19 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""350"","""","""",""APL8-N-0000782173-01-01/PORT-1-1-LINE2OUT"",""unknown unknown"",""Discrepancy Detected"",""Failure"",""True"",""False"",""APL8-N-0000940311-01-01/PORT-1-1-LINE2IN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""0"",""Disable"",""DEFAULT"",""N/A"",""20"",""False"""
